State id,Date,Simulated total infected,Simulated total death,Simulated total recovery
22.0,16/4/2020,2.7226023991629216,0.7736321358831013,9.165012564490855
22.0,17/4/2020,2.9379695371082164,0.8012855577448496,9.237396378864597
22.0,18/4/2020,3.1547067995586833,0.8295025677043636,9.313098980341021
22.0,19/4/2020,3.3281520469318773,0.8578084781756328,9.398400163018355
22.0,20/4/2020,3.435274339863437,0.8866654618660649,9.495889901167372
22.0,21/4/2020,3.469176803144693,0.9160030938631681,9.606144273134923
22.0,22/4/2020,3.4632101649681477,0.9456499685689963,9.731459989472295
22.0,23/4/2020,3.4371828640785322,0.9782064406701397,9.84833728239644
22.0,24/4/2020,3.3603296684251287,1.012989210705629,9.97104834252904
22.0,25/4/2020,3.2540953244196746,1.0468183041734251,10.096934845520794
22.0,26/4/2020,3.131579554885647,1.079389160226726,10.222725532070694
22.0,27/4/2020,3.0009756654588804,1.1107710976329455,10.34616415022065
22.0,28/4/2020,2.86747426322391,1.1410513294134967,10.465853019799825
22.0,29/4/2020,2.7343716014016124,1.1703112862088618,10.580963339205761
22.0,30/4/2020,2.603743258052237,1.1986324732952012,10.691031423443903
22.0,1/5/2020,2.4768675169005028,1.2261007418047827,10.795826588063145
22.0,2/5/2020,2.3544981082859406,1.252805855995785,10.8952677124721
22.0,3/5/2020,2.237042874053948,1.2788412522243229,10.989367952701876
22.0,4/5/2020,2.123701774821762,1.3043039624326755,11.120787914235805
22.0,5/5/2020,2.021493644070484,1.3297898251376266,12.270431801563419
22.0,6/5/2020,1.9457034728030247,1.3554860010444751,15.540325640929732
22.0,7/5/2020,1.8963311744872182,1.3814056584499361,21.07482737275309
22.0,8/5/2020,1.8658545342574218,1.4074020959302453,29.02246668288807
22.0,9/5/2020,1.8458920544747057,1.4326213150800617,39.482764927283
22.0,10/5/2020,1.8295365054817887,1.4577054675526233,52.480977881780646
22.0,11/5/2020,1.8120074894302183,1.482312191638565,67.99096544105993
22.0,12/5/2020,1.7905075160414514,1.5062163862713958,85.96054651973076
22.0,13/5/2020,1.7637529335993518,1.5292792742362913,106.32383068373913
22.0,14/5/2020,1.7314811330134634,1.5514230035974013,129.0049131558014
22.0,15/5/2020,1.694053032985341,1.5726115512580658,153.91999569388375
22.0,16/5/2020,1.6521669988705963,1.5928369902975745,180.9800401148867
22.0,17/5/2020,1.6221936165054258,1.6121098630809583,210.09381404551922
22.0,18/5/2020,1.600301798868157,1.6304525389258406,241.17090155622077
